Date,Min,Max,Avg,Precip,state,city_name
2009-10-06,56,72,64.0,-,CA,Los Angeles
2009-10-07,58,71,64.5,-,CA,Los Angeles
2009-10-08,56,74,65.0,-,CA,Los Angeles
2009-10-09,60,73,66.5,-,CA,Los Angeles
2009-10-10,60,73,66.5,-,CA,Los Angeles
2009-10-11,58,70,64.0,-,CA,Los Angeles
2009-10-12,57,68,62.5,0.01,CA,Los Angeles
2009-10-13,61,70,65.5,0.67,CA,Los Angeles
2009-10-14,62,69,65.5,1.64,CA,Los Angeles
2009-10-15,64,81,72.5,-,CA,Los Angeles
2009-10-16,63,94,78.5,-,CA,Los Angeles
2009-10-17,65,92,78.5,-,CA,Los Angeles
2009-10-18,63,78,70.5,-,CA,Los Angeles
2009-10-19,62,74,68.0,-,CA,Los Angeles
2009-10-20,59,75,67.0,-,CA,Los Angeles
2009-10-21,57,79,68.0,-,CA,Los Angeles
2009-10-22,59,83,71.0,-,CA,Los Angeles
2009-10-23,59,85,72.0,-,CA,Los Angeles
2009-10-24,60,81,70.5,-,CA,Los Angeles
2009-10-25,64,82,73.0,-,CA,Los Angeles
2009-10-26,60,91,75.5,-,CA,Los Angeles
2009-10-27,60,77,68.5,-,CA,Los Angeles
2009-10-28,55,70,62.5,-,CA,Los Angeles
2009-10-29,52,71,61.5,-,CA,Los Angeles
2009-10-30,53,74,63.5,-,CA,Los Angeles
2009-10-31,53,83,68.0,-,CA,Los Angeles
2009-11-01,55,87,71.0,-,CA,Los Angeles
2009-11-02,55,84,69.5,-,CA,Los Angeles
2009-11-03,55,84,69.5,-,CA,Los Angeles
2009-11-04,57,70,63.5,-,CA,Los Angeles
2009-11-05,59,69,64.0,-,CA,Los Angeles
2009-11-06,58,70,64.0,-,CA,Los Angeles
2009-11-07,54,69,61.5,-,CA,Los Angeles
2009-11-08,58,72,65.0,-,CA,Los Angeles
2009-11-09,53,76,64.5,-,CA,Los Angeles
2009-11-10,54,84,69.0,-,CA,Los Angeles
2009-11-11,61,77,69.0,-,CA,Los Angeles
2009-11-12,57,72,64.5,0.07,CA,Los Angeles
2009-11-13,57,70,63.5,-,CA,Los Angeles
2009-11-14,52,69,60.5,-,CA,Los Angeles
2009-11-15,49,75,62.0,-,CA,Los Angeles
2009-11-16,52,78,65.0,-,CA,Los Angeles
2009-11-17,53,80,66.5,-,CA,Los Angeles
2009-11-18,53,69,61.0,-,CA,Los Angeles
2009-11-19,49,75,62.0,-,CA,Los Angeles
2009-11-20,49,72,60.5,-,CA,Los Angeles
2009-11-21,52,67,59.5,-,CA,Los Angeles
2009-11-22,50,70,60.0,-,CA,Los Angeles
2009-11-23,49,79,64.0,-,CA,Los Angeles
2009-11-24,50,76,63.0,-,CA,Los Angeles
2009-11-25,49,79,64.0,-,CA,Los Angeles
2009-11-26,50,84,67.0,-,CA,Los Angeles
2009-11-27,51,71,61.0,-,CA,Los Angeles
2009-11-28,52,66,59.0,0.01,CA,Los Angeles
2009-11-29,50,74,62.0,-,CA,Los Angeles
2009-11-30,49,79,64.0,-,CA,Los Angeles
2009-12-01,49,68,58.5,-,CA,Los Angeles
2009-12-02,54,66,60.0,-,CA,Los Angeles
2009-12-03,49,66,57.5,-,CA,Los Angeles
2009-12-04,48,72,60.0,-,CA,Los Angeles
2009-12-05,48,61,54.5,-,CA,Los Angeles
2009-12-06,49,59,54.0,-,CA,Los Angeles
2009-12-07,45,54,49.5,0.95,CA,Los Angeles
2009-12-08,39,57,48.0,-,CA,Los Angeles
2009-12-09,45,59,52.0,-,CA,Los Angeles
2009-12-10,44,62,53.0,0.15,CA,Los Angeles
2009-12-11,50,58,54.0,0.48,CA,Los Angeles
2009-12-12,57,64,60.5,0.9,CA,Los Angeles
2009-12-13,51,63,57.0,0.27,CA,Los Angeles
2009-12-14,48,65,56.5,-,CA,Los Angeles
2009-12-15,50,71,60.5,-,CA,Los Angeles
2009-12-16,51,75,63.0,-,CA,Los Angeles
2009-12-17,51,76,63.5,-,CA,Los Angeles
2009-12-18,51,80,65.5,-,CA,Los Angeles
2009-12-19,52,80,66.0,-,CA,Los Angeles
2009-12-20,55,76,65.5,-,CA,Los Angeles
2009-12-21,53,68,60.5,-,CA,Los Angeles
2009-12-22,51,61,56.0,-,CA,Los Angeles
2009-12-23,47,67,57.0,-,CA,Los Angeles
2009-12-24,43,68,55.5,-,CA,Los Angeles
2009-12-25,42,66,54.0,-,CA,Los Angeles
2009-12-26,47,62,54.5,-,CA,Los Angeles
2009-12-27,44,64,54.0,-,CA,Los Angeles
2009-12-28,52,69,60.5,-,CA,Los Angeles
2009-12-29,50,66,58.0,-,CA,Los Angeles
2009-12-30,51,56,53.5,0.16,CA,Los Angeles
2009-12-31,47,69,58.0,-,CA,Los Angeles
2010-01-01,51,70,60.5,-,CA,Los Angeles
2010-01-02,50,78,64.0,-,CA,Los Angeles
2010-01-03,54,79,66.5,-,CA,Los Angeles
2010-01-04,56,77,66.5,-,CA,Los Angeles
2010-01-05,54,78,66.0,-,CA,Los Angeles
2010-01-06,52,76,64.0,-,CA,Los Angeles
2010-01-07,49,74,61.5,-,CA,Los Angeles
2010-01-08,51,79,65.0,-,CA,Los Angeles
2010-01-09,58,77,67.5,-,CA,Los Angeles
2010-01-10,54,77,65.5,-,CA,Los Angeles
2010-01-11,52,81,66.5,-,CA,Los Angeles
2010-01-12,53,73,63.0,-,CA,Los Angeles
2010-01-13,54,66,60.0,0.16,CA,Los Angeles
2010-01-14,51,74,62.5,-,CA,Los Angeles
2010-01-15,50,76,63.0,-,CA,Los Angeles
2010-01-16,54,71,62.5,-,CA,Los Angeles
2010-01-17,54,66,60.0,0.3,CA,Los Angeles
2010-01-18,56,62,59.0,1.2,CA,Los Angeles
2010-01-19,50,58,54.0,0.61,CA,Los Angeles
2010-01-20,51,59,55.0,1.19,CA,Los Angeles
2010-01-21,50,58,54.0,0.85,CA,Los Angeles
2010-01-22,46,53,49.5,0.37,CA,Los Angeles
2010-01-23,42,60,51.0,-,CA,Los Angeles
