last_day_of_the_week,average_temperature,week,year,State,City
2010-02-28,47.142857142857146,8,2010,WA,Seattle
2010-03-07,47.92857142857143,9,2010,WA,Seattle
2010-03-14,41.785714285714285,10,2010,WA,Seattle
2010-03-21,49.5,11,2010,WA,Seattle
2010-03-28,50.285714285714285,12,2010,WA,Seattle
2010-04-04,44.142857142857146,13,2010,WA,Seattle
2010-04-11,46.42857142857143,14,2010,WA,Seattle
2010-04-18,52.92857142857143,15,2010,WA,Seattle
2010-04-25,50.714285714285715,16,2010,WA,Seattle
2010-05-02,50.857142857142854,17,2010,WA,Seattle
2010-05-09,50.214285714285715,18,2010,WA,Seattle
2010-05-16,56.57142857142857,19,2010,WA,Seattle
2010-05-23,54.142857142857146,20,2010,WA,Seattle
2010-05-30,52.07142857142857,21,2010,WA,Seattle
2010-06-06,56.57142857142857,22,2010,WA,Seattle
2010-06-13,58.785714285714285,23,2010,WA,Seattle
2010-06-20,55.92857142857143,24,2010,WA,Seattle
2010-06-27,61.5,25,2010,WA,Seattle
2010-07-04,59.0,26,2010,WA,Seattle
2010-07-11,70.07142857142857,27,2010,WA,Seattle
2010-07-18,62.142857142857146,28,2010,WA,Seattle
2010-07-25,64.85714285714286,29,2010,WA,Seattle
2010-08-01,64.07142857142857,30,2010,WA,Seattle
2010-08-08,64.78571428571429,31,2010,WA,Seattle
2010-08-15,69.78571428571429,32,2010,WA,Seattle
2010-08-22,65.28571428571429,33,2010,WA,Seattle
2010-08-29,64.0,34,2010,WA,Seattle
2010-09-05,62.142857142857146,35,2010,WA,Seattle
2010-09-12,58.92857142857143,36,2010,WA,Seattle
2010-09-19,62.357142857142854,37,2010,WA,Seattle
2010-09-26,59.07142857142857,38,2010,WA,Seattle
2010-10-03,60.07142857142857,39,2010,WA,Seattle
2010-10-10,57.07142857142857,40,2010,WA,Seattle
2010-10-17,51.785714285714285,41,2010,WA,Seattle
2010-10-24,52.57142857142857,42,2010,WA,Seattle
2010-10-31,49.857142857142854,43,2010,WA,Seattle
2010-11-07,53.714285714285715,44,2010,WA,Seattle
2010-11-14,44.857142857142854,45,2010,WA,Seattle
2010-11-21,43.07142857142857,46,2010,WA,Seattle
2010-11-28,31.357142857142858,47,2010,WA,Seattle
2010-12-05,41.642857142857146,48,2010,WA,Seattle
2010-12-12,47.214285714285715,49,2010,WA,Seattle
2010-12-19,43.785714285714285,50,2010,WA,Seattle
2010-12-26,44.714285714285715,51,2010,WA,Seattle
2011-01-02,34.92857142857143,52,2010,WA,Seattle
2011-01-09,38.42857142857143,1,2011,WA,Seattle
2011-01-16,44.285714285714285,2,2011,WA,Seattle
2011-01-23,42.642857142857146,3,2011,WA,Seattle
2011-01-30,44.857142857142854,4,2011,WA,Seattle
2011-02-06,42.714285714285715,5,2011,WA,Seattle
2011-02-13,41.857142857142854,6,2011,WA,Seattle
2011-02-20,39.857142857142854,7,2011,WA,Seattle
2011-02-27,32.642857142857146,8,2011,WA,Seattle
2011-03-06,40.92857142857143,9,2011,WA,Seattle
2011-03-13,45.5,10,2011,WA,Seattle
2011-03-20,45.285714285714285,11,2011,WA,Seattle
2011-03-27,46.285714285714285,12,2011,WA,Seattle
2011-04-03,46.142857142857146,13,2011,WA,Seattle
2011-04-10,44.5,14,2011,WA,Seattle
2011-04-17,44.714285714285715,15,2011,WA,Seattle
2011-04-24,46.857142857142854,16,2011,WA,Seattle
2011-05-01,47.57142857142857,17,2011,WA,Seattle
2011-05-08,50.57142857142857,18,2011,WA,Seattle
2011-05-15,51.285714285714285,19,2011,WA,Seattle
2011-05-22,53.642857142857146,20,2011,WA,Seattle
2011-05-29,53.5,21,2011,WA,Seattle
2011-06-05,57.642857142857146,22,2011,WA,Seattle
2011-06-12,58.714285714285715,23,2011,WA,Seattle
2011-06-19,57.5,24,2011,WA,Seattle
2011-06-26,60.57142857142857,25,2011,WA,Seattle
2011-07-03,63.07142857142857,26,2011,WA,Seattle
2011-07-10,64.42857142857143,27,2011,WA,Seattle
2011-07-17,63.142857142857146,28,2011,WA,Seattle
2011-07-24,64.35714285714286,29,2011,WA,Seattle
2011-07-31,64.85714285714286,30,2011,WA,Seattle
2011-08-07,65.85714285714286,31,2011,WA,Seattle
2011-08-14,62.857142857142854,32,2011,WA,Seattle
2011-08-21,67.28571428571429,33,2011,WA,Seattle
2011-08-28,69.0,34,2011,WA,Seattle
2011-09-04,63.642857142857146,35,2011,WA,Seattle
2011-09-11,69.85714285714286,36,2011,WA,Seattle
2011-09-18,59.785714285714285,37,2011,WA,Seattle
2011-09-25,65.85714285714286,38,2011,WA,Seattle
2011-10-02,57.42857142857143,39,2011,WA,Seattle
2011-10-09,54.57142857142857,40,2011,WA,Seattle
2011-10-16,51.785714285714285,41,2011,WA,Seattle
2011-10-23,53.92857142857143,42,2011,WA,Seattle
2011-10-30,48.214285714285715,43,2011,WA,Seattle
2011-11-06,43.57142857142857,44,2011,WA,Seattle
2011-11-13,46.785714285714285,45,2011,WA,Seattle
2011-11-20,38.714285714285715,46,2011,WA,Seattle
2011-11-27,44.785714285714285,47,2011,WA,Seattle
2011-12-04,38.5,48,2011,WA,Seattle
2011-12-11,35.42857142857143,49,2011,WA,Seattle
2011-12-18,38.857142857142854,50,2011,WA,Seattle
2011-12-25,40.785714285714285,51,2011,WA,Seattle
2012-01-01,44.42857142857143,52,2011,WA,Seattle
2012-01-08,43.714285714285715,1,2012,WA,Seattle
2012-01-15,36.57142857142857,2,2012,WA,Seattle
2012-01-22,34.857142857142854,3,2012,WA,Seattle
2012-01-29,41.0,4,2012,WA,Seattle
2012-02-05,45.5,5,2012,WA,Seattle
2012-02-12,47.785714285714285,6,2012,WA,Seattle
2012-02-19,41.214285714285715,7,2012,WA,Seattle
2012-02-26,41.785714285714285,8,2012,WA,Seattle
2012-03-04,41.07142857142857,9,2012,WA,Seattle
2012-03-11,41.785714285714285,10,2012,WA,Seattle
2012-03-18,40.785714285714285,11,2012,WA,Seattle
2012-03-25,42.857142857142854,12,2012,WA,Seattle
2012-04-01,46.714285714285715,13,2012,WA,Seattle
2012-04-08,47.714285714285715,14,2012,WA,Seattle
2012-04-15,51.5,15,2012,WA,Seattle
2012-04-22,51.285714285714285,16,2012,WA,Seattle
2012-04-29,53.714285714285715,17,2012,WA,Seattle
2012-05-06,49.285714285714285,18,2012,WA,Seattle
2012-05-13,55.785714285714285,19,2012,WA,Seattle
2012-05-20,58.07142857142857,20,2012,WA,Seattle
2012-05-27,56.285714285714285,21,2012,WA,Seattle
2012-06-03,57.642857142857146,22,2012,WA,Seattle
2012-06-10,53.642857142857146,23,2012,WA,Seattle
2012-06-17,59.92857142857143,24,2012,WA,Seattle
2012-06-24,58.5,25,2012,WA,Seattle
2012-07-01,61.214285714285715,26,2012,WA,Seattle
2012-07-08,63.214285714285715,27,2012,WA,Seattle
2012-07-15,65.71428571428571,28,2012,WA,Seattle
2012-07-22,64.78571428571429,29,2012,WA,Seattle
2012-07-29,64.14285714285714,30,2012,WA,Seattle
2012-08-05,68.57142857142857,31,2012,WA,Seattle
2012-08-12,68.14285714285714,32,2012,WA,Seattle
2012-08-19,72.14285714285714,33,2012,WA,Seattle
2012-08-26,64.28571428571429,34,2012,WA,Seattle
2012-09-02,62.857142857142854,35,2012,WA,Seattle
2012-09-09,66.5,36,2012,WA,Seattle
2012-09-16,62.42857142857143,37,2012,WA,Seattle
2012-09-23,62.0,38,2012,WA,Seattle
2012-09-30,60.57142857142857,39,2012,WA,Seattle
2012-10-07,58.714285714285715,40,2012,WA,Seattle
2012-10-14,54.785714285714285,41,2012,WA,Seattle
2012-10-21,52.0,42,2012,WA,Seattle
2012-10-28,48.785714285714285,43,2012,WA,Seattle
2012-11-04,56.142857142857146,44,2012,WA,Seattle
2012-11-11,44.42857142857143,45,2012,WA,Seattle
2012-11-18,46.42857142857143,46,2012,WA,Seattle
2012-11-25,45.07142857142857,47,2012,WA,Seattle
2012-12-02,46.785714285714285,48,2012,WA,Seattle
2012-12-09,43.92857142857143,49,2012,WA,Seattle
2012-12-16,41.142857142857146,50,2012,WA,Seattle
2012-12-23,39.92857142857143,51,2012,WA,Seattle
2012-12-30,40.07142857142857,52,2012,WA,Seattle
2013-01-06,38.142857142857146,1,2013,WA,Seattle
2013-01-13,37.5,2,2013,WA,Seattle
2013-01-20,34.07142857142857,3,2013,WA,Seattle
2013-01-27,39.07142857142857,4,2013,WA,Seattle
2013-02-03,43.857142857142854,5,2013,WA,Seattle
2013-02-10,44.42857142857143,6,2013,WA,Seattle
2013-02-17,46.142857142857146,7,2013,WA,Seattle
2013-02-24,42.285714285714285,8,2013,WA,Seattle
2013-03-03,47.142857142857146,9,2013,WA,Seattle
2013-03-10,44.57142857142857,10,2013,WA,Seattle
2013-03-17,49.142857142857146,11,2013,WA,Seattle
2013-03-24,43.857142857142854,12,2013,WA,Seattle
2013-03-31,53.57142857142857,13,2013,WA,Seattle
2013-04-07,51.785714285714285,14,2013,WA,Seattle
2013-04-14,47.92857142857143,15,2013,WA,Seattle
2013-04-21,49.642857142857146,16,2013,WA,Seattle
2013-04-28,54.642857142857146,17,2013,WA,Seattle
2013-05-05,57.0,18,2013,WA,Seattle
2013-05-12,63.92857142857143,19,2013,WA,Seattle
2013-05-19,57.714285714285715,20,2013,WA,Seattle
2013-05-26,54.142857142857146,21,2013,WA,Seattle
2013-06-02,58.57142857142857,22,2013,WA,Seattle
2013-06-09,64.35714285714286,23,2013,WA,Seattle
2013-06-16,61.92857142857143,24,2013,WA,Seattle
2013-06-23,63.642857142857146,25,2013,WA,Seattle
2013-06-30,69.78571428571429,26,2013,WA,Seattle
2013-07-07,68.85714285714286,27,2013,WA,Seattle
2013-07-14,66.28571428571429,28,2013,WA,Seattle
2013-07-21,68.64285714285714,29,2013,WA,Seattle
2013-07-28,69.35714285714286,30,2013,WA,Seattle
2013-08-04,65.71428571428571,31,2013,WA,Seattle
2013-08-11,70.57142857142857,32,2013,WA,Seattle
2013-08-18,69.85714285714286,33,2013,WA,Seattle
2013-08-25,69.5,34,2013,WA,Seattle
2013-09-01,70.07142857142857,35,2013,WA,Seattle
2013-09-08,68.07142857142857,36,2013,WA,Seattle
2013-09-15,67.64285714285714,37,2013,WA,Seattle
2013-09-22,63.0,38,2013,WA,Seattle
2013-09-29,55.57142857142857,39,2013,WA,Seattle
2013-10-06,54.5,40,2013,WA,Seattle
2013-10-13,52.857142857142854,41,2013,WA,Seattle
2013-10-20,50.214285714285715,42,2013,WA,Seattle
2013-10-27,49.857142857142854,43,2013,WA,Seattle
2013-11-03,51.857142857142854,44,2013,WA,Seattle
2013-11-10,49.07142857142857,45,2013,WA,Seattle
2013-11-17,50.0,46,2013,WA,Seattle
2013-11-24,43.642857142857146,47,2013,WA,Seattle
2013-12-01,47.214285714285715,48,2013,WA,Seattle
2013-12-08,31.642857142857142,49,2013,WA,Seattle
2013-12-15,40.857142857142854,50,2013,WA,Seattle
2013-12-22,42.857142857142854,51,2013,WA,Seattle
2013-12-29,41.642857142857146,52,2013,WA,Seattle
2014-01-05,42.642857142857146,1,2014,WA,Seattle
2014-01-12,46.42857142857143,2,2014,WA,Seattle
2014-01-19,44.142857142857146,3,2014,WA,Seattle
2014-01-26,43.357142857142854,4,2014,WA,Seattle
2014-02-02,44.214285714285715,5,2014,WA,Seattle
2014-02-09,31.857142857142858,6,2014,WA,Seattle
2014-02-16,47.07142857142857,7,2014,WA,Seattle
2014-02-23,42.857142857142854,8,2014,WA,Seattle
2014-03-02,45.785714285714285,9,2014,WA,Seattle
2014-03-09,52.92857142857143,10,2014,WA,Seattle
2014-03-16,50.0,11,2014,WA,Seattle
2014-03-23,44.357142857142854,12,2014,WA,Seattle
2014-03-30,48.714285714285715,13,2014,WA,Seattle
2014-04-06,49.857142857142854,14,2014,WA,Seattle
2014-04-13,53.714285714285715,15,2014,WA,Seattle
2014-04-20,50.57142857142857,16,2014,WA,Seattle
2014-04-27,49.285714285714285,17,2014,WA,Seattle
2014-05-04,59.785714285714285,18,2014,WA,Seattle
2014-05-11,53.642857142857146,19,2014,WA,Seattle
2014-05-18,64.21428571428571,20,2014,WA,Seattle
2014-05-25,59.92857142857143,21,2014,WA,Seattle
2014-06-01,59.57142857142857,22,2014,WA,Seattle
2014-06-08,61.714285714285715,23,2014,WA,Seattle
2014-06-15,59.714285714285715,24,2014,WA,Seattle
2014-06-22,60.214285714285715,25,2014,WA,Seattle
2014-06-29,64.35714285714286,26,2014,WA,Seattle
2014-07-06,68.64285714285714,27,2014,WA,Seattle
2014-07-13,72.0,28,2014,WA,Seattle
2014-07-20,68.57142857142857,29,2014,WA,Seattle
2014-07-27,64.92857142857143,30,2014,WA,Seattle
2014-08-03,72.85714285714286,31,2014,WA,Seattle
2014-08-10,69.57142857142857,32,2014,WA,Seattle
2014-08-17,70.21428571428571,33,2014,WA,Seattle
2014-08-24,67.14285714285714,34,2014,WA,Seattle
2014-08-31,67.71428571428571,35,2014,WA,Seattle
2014-09-07,66.35714285714286,36,2014,WA,Seattle
2014-09-14,65.28571428571429,37,2014,WA,Seattle
2014-09-21,66.42857142857143,38,2014,WA,Seattle
2014-09-28,62.642857142857146,39,2014,WA,Seattle
2014-10-05,60.07142857142857,40,2014,WA,Seattle
2014-10-12,60.714285714285715,41,2014,WA,Seattle
2014-10-19,59.642857142857146,42,2014,WA,Seattle
2014-10-26,54.714285714285715,43,2014,WA,Seattle
2014-11-02,52.857142857142854,44,2014,WA,Seattle
2014-11-09,52.857142857142854,45,2014,WA,Seattle
2014-11-16,39.57142857142857,46,2014,WA,Seattle
2014-11-23,44.714285714285715,47,2014,WA,Seattle
2014-11-30,45.714285714285715,48,2014,WA,Seattle
2014-12-07,42.92857142857143,49,2014,WA,Seattle
2014-12-14,51.07142857142857,50,2014,WA,Seattle
2014-12-21,48.57142857142857,51,2014,WA,Seattle
2014-12-28,43.07142857142857,52,2014,WA,Seattle
2015-01-04,36.785714285714285,1,2015,WA,Seattle
2015-01-11,45.714285714285715,2,2015,WA,Seattle
2015-01-18,44.642857142857146,3,2015,WA,Seattle
2015-01-25,47.714285714285715,4,2015,WA,Seattle
2015-02-01,45.92857142857143,5,2015,WA,Seattle
2015-02-08,49.714285714285715,6,2015,WA,Seattle
2015-02-15,50.857142857142854,7,2015,WA,Seattle
2015-02-22,48.42857142857143,8,2015,WA,Seattle
2015-03-01,45.785714285714285,9,2015,WA,Seattle
2015-03-08,46.714285714285715,10,2015,WA,Seattle
2015-03-15,51.714285714285715,11,2015,WA,Seattle
2015-03-22,50.857142857142854,12,2015,WA,Seattle
2015-03-29,53.57142857142857,13,2015,WA,Seattle
2015-04-05,49.57142857142857,14,2015,WA,Seattle
2015-04-12,50.785714285714285,15,2015,WA,Seattle
2015-04-19,51.357142857142854,16,2015,WA,Seattle
2015-04-26,51.42857142857143,17,2015,WA,Seattle
2015-05-03,56.42857142857143,18,2015,WA,Seattle
2015-05-10,57.142857142857146,19,2015,WA,Seattle
2015-05-17,55.857142857142854,20,2015,WA,Seattle
2015-05-24,61.214285714285715,21,2015,WA,Seattle
2015-05-31,63.07142857142857,22,2015,WA,Seattle
2015-06-07,64.64285714285714,23,2015,WA,Seattle
2015-06-14,65.64285714285714,24,2015,WA,Seattle
2015-06-21,66.5,25,2015,WA,Seattle
2015-06-28,71.85714285714286,26,2015,WA,Seattle
2015-07-05,75.92857142857143,27,2015,WA,Seattle
2015-07-12,69.71428571428571,28,2015,WA,Seattle
2015-07-19,72.14285714285714,29,2015,WA,Seattle
2015-07-26,66.5,30,2015,WA,Seattle
2015-08-02,73.57142857142857,31,2015,WA,Seattle
2015-08-09,69.21428571428571,32,2015,WA,Seattle
2015-08-16,69.14285714285714,33,2015,WA,Seattle
2015-08-23,69.07142857142857,34,2015,WA,Seattle
2015-08-30,66.35714285714286,35,2015,WA,Seattle
2015-09-06,59.42857142857143,36,2015,WA,Seattle
2015-09-13,66.07142857142857,37,2015,WA,Seattle
2015-09-20,60.142857142857146,38,2015,WA,Seattle
2015-09-27,57.5,39,2015,WA,Seattle
2015-10-04,58.857142857142854,40,2015,WA,Seattle
2015-10-11,60.0,41,2015,WA,Seattle
2015-10-18,57.5,42,2015,WA,Seattle
2015-10-25,55.07142857142857,43,2015,WA,Seattle
2015-11-01,54.57142857142857,44,2015,WA,Seattle
2015-11-08,48.857142857142854,45,2015,WA,Seattle
2015-11-15,46.5,46,2015,WA,Seattle
2015-11-22,42.857142857142854,47,2015,WA,Seattle
2015-11-29,37.57142857142857,48,2015,WA,Seattle
2015-12-06,45.714285714285715,49,2015,WA,Seattle
2015-12-13,48.07142857142857,50,2015,WA,Seattle
2015-12-20,41.42857142857143,51,2015,WA,Seattle
2015-12-27,38.714285714285715,52,2015,WA,Seattle
2016-01-03,36.285714285714285,53,2015,WA,Seattle
2016-01-10,41.142857142857146,1,2016,WA,Seattle
2016-01-17,43.92857142857143,2,2016,WA,Seattle
2016-01-24,46.214285714285715,3,2016,WA,Seattle
2016-01-31,47.142857142857146,4,2016,WA,Seattle
2016-02-07,43.5,5,2016,WA,Seattle
2016-02-14,49.857142857142854,6,2016,WA,Seattle
2016-02-21,48.07142857142857,7,2016,WA,Seattle
2016-02-28,48.142857142857146,8,2016,WA,Seattle
2016-03-06,50.714285714285715,9,2016,WA,Seattle
2016-03-13,46.857142857142854,10,2016,WA,Seattle
2016-03-20,48.57142857142857,11,2016,WA,Seattle
2016-03-27,49.0,12,2016,WA,Seattle
2016-04-03,54.57142857142857,13,2016,WA,Seattle
2016-04-10,56.07142857142857,14,2016,WA,Seattle
2016-04-17,54.07142857142857,15,2016,WA,Seattle
2016-04-24,62.142857142857146,16,2016,WA,Seattle
2016-05-01,55.642857142857146,17,2016,WA,Seattle
2016-05-08,62.285714285714285,18,2016,WA,Seattle
2016-05-15,60.357142857142854,19,2016,WA,Seattle
2016-05-22,56.92857142857143,20,2016,WA,Seattle
2016-05-29,57.92857142857143,21,2016,WA,Seattle
2016-06-05,67.92857142857143,22,2016,WA,Seattle
2016-06-12,63.142857142857146,23,2016,WA,Seattle
2016-06-19,57.785714285714285,24,2016,WA,Seattle
2016-06-26,63.714285714285715,25,2016,WA,Seattle
2016-07-03,65.5,26,2016,WA,Seattle
2016-07-10,63.642857142857146,27,2016,WA,Seattle
2016-07-17,66.28571428571429,28,2016,WA,Seattle
2016-07-24,68.0,29,2016,WA,Seattle
2016-07-31,70.14285714285714,30,2016,WA,Seattle
2016-08-07,65.5,31,2016,WA,Seattle
2016-08-14,70.07142857142857,32,2016,WA,Seattle
2016-08-21,72.07142857142857,33,2016,WA,Seattle
2016-08-28,69.14285714285714,34,2016,WA,Seattle
2016-09-04,62.57142857142857,35,2016,WA,Seattle
2016-09-11,61.785714285714285,36,2016,WA,Seattle
2016-09-18,63.0,37,2016,WA,Seattle
2016-09-25,60.0,38,2016,WA,Seattle
2016-10-02,58.714285714285715,39,2016,WA,Seattle
2016-10-09,56.42857142857143,40,2016,WA,Seattle
2016-10-16,54.142857142857146,41,2016,WA,Seattle
2016-10-23,53.642857142857146,42,2016,WA,Seattle
2016-10-30,54.857142857142854,43,2016,WA,Seattle
2016-11-06,54.0,44,2016,WA,Seattle
2016-11-13,55.5,45,2016,WA,Seattle
2016-11-20,49.57142857142857,46,2016,WA,Seattle
2016-11-27,46.857142857142854,47,2016,WA,Seattle
2016-12-04,44.714285714285715,48,2016,WA,Seattle
2016-12-11,36.0,49,2016,WA,Seattle
2016-12-18,33.5,50,2016,WA,Seattle
2016-12-25,39.42857142857143,51,2016,WA,Seattle
2017-01-01,38.785714285714285,52,2016,WA,Seattle
2017-01-08,31.0,1,2017,WA,Seattle
2017-01-15,34.07142857142857,2,2017,WA,Seattle
2017-01-22,44.42857142857143,3,2017,WA,Seattle
2017-01-29,42.0,4,2017,WA,Seattle
2017-02-05,38.714285714285715,5,2017,WA,Seattle
2017-02-12,40.214285714285715,6,2017,WA,Seattle
2017-02-19,46.857142857142854,7,2017,WA,Seattle
2017-02-26,40.142857142857146,8,2017,WA,Seattle
2017-03-05,41.5,9,2017,WA,Seattle
2017-03-12,43.142857142857146,10,2017,WA,Seattle
2017-03-19,47.07142857142857,11,2017,WA,Seattle
2017-03-26,48.214285714285715,12,2017,WA,Seattle
2017-04-02,48.642857142857146,13,2017,WA,Seattle
2017-04-09,49.92857142857143,14,2017,WA,Seattle
2017-04-16,49.285714285714285,15,2017,WA,Seattle
2017-04-23,52.857142857142854,16,2017,WA,Seattle
2017-04-30,50.857142857142854,17,2017,WA,Seattle
2017-05-07,55.142857142857146,18,2017,WA,Seattle
2017-05-14,54.285714285714285,19,2017,WA,Seattle
2017-05-21,56.285714285714285,20,2017,WA,Seattle
2017-05-28,65.07142857142857,21,2017,WA,Seattle
2017-06-04,60.57142857142857,22,2017,WA,Seattle
2017-06-11,61.642857142857146,23,2017,WA,Seattle
2017-06-18,58.857142857142854,24,2017,WA,Seattle
2017-06-25,68.0,25,2017,WA,Seattle
2017-07-02,64.64285714285714,26,2017,WA,Seattle
2017-07-09,67.21428571428571,27,2017,WA,Seattle
2017-07-16,65.57142857142857,28,2017,WA,Seattle
2017-07-23,68.14285714285714,29,2017,WA,Seattle
2017-07-30,68.42857142857143,30,2017,WA,Seattle
2017-08-06,74.78571428571429,31,2017,WA,Seattle
2017-08-13,70.92857142857143,32,2017,WA,Seattle
2017-08-20,66.21428571428571,33,2017,WA,Seattle
2017-08-27,69.0,34,2017,WA,Seattle
2017-09-03,72.64285714285714,35,2017,WA,Seattle
2017-09-10,69.28571428571429,36,2017,WA,Seattle
2017-09-17,63.57142857142857,37,2017,WA,Seattle
2017-09-24,57.857142857142854,38,2017,WA,Seattle
2017-10-01,62.42857142857143,39,2017,WA,Seattle
2017-10-08,55.714285714285715,40,2017,WA,Seattle
2017-10-15,50.0,41,2017,WA,Seattle
2017-10-22,52.857142857142854,42,2017,WA,Seattle
2017-10-29,54.42857142857143,43,2017,WA,Seattle
2017-11-05,44.5,44,2017,WA,Seattle
2017-11-12,46.57142857142857,45,2017,WA,Seattle
2017-11-19,46.92857142857143,46,2017,WA,Seattle
2017-11-26,50.857142857142854,47,2017,WA,Seattle
2017-12-03,44.0,48,2017,WA,Seattle
2017-12-10,39.92857142857143,49,2017,WA,Seattle
2017-12-17,41.285714285714285,50,2017,WA,Seattle
2017-12-24,38.5,51,2017,WA,Seattle
2017-12-31,39.357142857142854,52,2017,WA,Seattle
2018-01-07,42.07142857142857,1,2018,WA,Seattle
2018-01-14,47.214285714285715,2,2018,WA,Seattle
2018-01-21,47.07142857142857,3,2018,WA,Seattle
2018-01-28,43.92857142857143,4,2018,WA,Seattle
2018-02-04,46.785714285714285,5,2018,WA,Seattle
2018-02-11,45.0,6,2018,WA,Seattle
2018-02-18,40.142857142857146,7,2018,WA,Seattle
2018-02-25,33.92857142857143,8,2018,WA,Seattle
2018-03-04,41.714285714285715,9,2018,WA,Seattle
2018-03-11,45.714285714285715,10,2018,WA,Seattle
2018-03-18,49.285714285714285,11,2018,WA,Seattle
2018-03-25,44.214285714285715,12,2018,WA,Seattle
2018-04-01,48.142857142857146,13,2018,WA,Seattle
2018-04-08,49.285714285714285,14,2018,WA,Seattle
2018-04-15,49.142857142857146,15,2018,WA,Seattle
2018-04-22,49.785714285714285,16,2018,WA,Seattle
2018-04-29,57.92857142857143,17,2018,WA,Seattle
2018-05-06,58.142857142857146,18,2018,WA,Seattle
2018-05-13,61.285714285714285,19,2018,WA,Seattle
2018-05-20,62.07142857142857,20,2018,WA,Seattle
2018-05-27,62.92857142857143,21,2018,WA,Seattle
2018-06-03,59.357142857142854,22,2018,WA,Seattle
2018-06-10,58.785714285714285,23,2018,WA,Seattle
2018-06-17,62.714285714285715,24,2018,WA,Seattle
2018-06-24,67.85714285714286,25,2018,WA,Seattle
2018-07-01,62.214285714285715,26,2018,WA,Seattle
2018-07-08,67.28571428571429,27,2018,WA,Seattle
2018-07-15,71.5,28,2018,WA,Seattle
2018-07-22,69.28571428571429,29,2018,WA,Seattle
2018-07-29,75.07142857142857,30,2018,WA,Seattle
2018-08-05,69.42857142857143,31,2018,WA,Seattle
2018-08-12,72.78571428571429,32,2018,WA,Seattle
2018-08-19,68.92857142857143,33,2018,WA,Seattle
2018-08-26,66.85714285714286,34,2018,WA,Seattle
2018-09-02,65.92857142857143,35,2018,WA,Seattle
2018-09-09,66.85714285714286,36,2018,WA,Seattle
2018-09-16,60.714285714285715,37,2018,WA,Seattle
2018-09-23,59.857142857142854,38,2018,WA,Seattle
2018-09-30,61.214285714285715,39,2018,WA,Seattle
2018-10-07,53.57142857142857,40,2018,WA,Seattle
2018-10-14,55.42857142857143,41,2018,WA,Seattle
2018-10-21,54.5,42,2018,WA,Seattle
2018-10-28,52.714285714285715,43,2018,WA,Seattle
2018-11-04,54.5,44,2018,WA,Seattle
2018-11-11,45.5,45,2018,WA,Seattle
2018-11-18,49.42857142857143,46,2018,WA,Seattle
2018-11-25,45.42857142857143,47,2018,WA,Seattle
2018-12-02,47.357142857142854,48,2018,WA,Seattle
2018-12-09,40.857142857142854,49,2018,WA,Seattle
2018-12-16,47.357142857142854,50,2018,WA,Seattle
2018-12-23,46.214285714285715,51,2018,WA,Seattle
2018-12-30,43.5,52,2018,WA,Seattle
2019-01-06,43.357142857142854,1,2019,WA,Seattle
2019-01-13,47.142857142857146,2,2019,WA,Seattle
2019-01-20,45.42857142857143,3,2019,WA,Seattle
2019-01-27,43.642857142857146,4,2019,WA,Seattle
2019-02-03,43.5,5,2019,WA,Seattle
2019-02-10,29.5,6,2019,WA,Seattle
2019-02-17,37.42857142857143,7,2019,WA,Seattle
2019-02-24,39.714285714285715,8,2019,WA,Seattle
2019-03-03,39.57142857142857,9,2019,WA,Seattle
2019-03-10,38.714285714285715,10,2019,WA,Seattle
2019-03-17,47.07142857142857,11,2019,WA,Seattle
2019-03-24,58.214285714285715,12,2019,WA,Seattle
2019-03-31,52.642857142857146,13,2019,WA,Seattle
2019-04-07,53.857142857142854,14,2019,WA,Seattle
2019-04-14,50.5,15,2019,WA,Seattle
2019-04-21,52.92857142857143,16,2019,WA,Seattle
2019-04-28,52.0,17,2019,WA,Seattle
2019-05-05,55.142857142857146,18,2019,WA,Seattle
2019-05-12,65.07142857142857,19,2019,WA,Seattle
2019-05-19,59.214285714285715,20,2019,WA,Seattle
2019-05-26,58.857142857142854,21,2019,WA,Seattle
2019-06-02,63.357142857142854,22,2019,WA,Seattle
2019-06-09,60.07142857142857,23,2019,WA,Seattle
2019-06-16,68.64285714285714,24,2019,WA,Seattle
2019-06-23,61.642857142857146,25,2019,WA,Seattle
2019-06-30,64.07142857142857,26,2019,WA,Seattle
2019-07-07,64.14285714285714,27,2019,WA,Seattle
2019-07-14,68.07142857142857,28,2019,WA,Seattle
2019-07-21,67.35714285714286,29,2019,WA,Seattle
2019-07-28,69.85714285714286,30,2019,WA,Seattle
2019-08-04,70.78571428571429,31,2019,WA,Seattle
